"league_gender","season_id","match_id","team_name","shirt_number","player_name","vote","pt_tot","pt_bp","pt_profloss","serv_tot","serv_err","serv_pt","rec_tot","rec_err","rec_pos","rec_per","att_tot","att_err","att_blo","att_pt","att_per","blo_pt"
"Men","1516",1018,"SVG.Lüneburg.1",2,"Brüggemann",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1516",1018,"SVG.Lüneburg.1",3,"Kevorken ",6,5,2,2,12,2,NA,NA,NA,NA,NA,11,NA,1,2,18,3
"Men","1516",1018,"SVG.Lüneburg.1",5,"Bahlburg",5,5,NA,NA,6,NA,NA,19,2,42,32,10,1,2,5,50,NA
"Men","1516",1018,"SVG.Lüneburg.1",6,"Kocian ",6,1,1,-1,5,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1516",1018,"SVG.Lüneburg.1",7,"Pörner",6,3,NA,2,3,NA,NA,NA,NA,NA,NA,8,1,NA,2,25,1
"Men","1516",1018,"SVG.Lüneburg.1",9,"Steinke ",5,7,1,NA,5,3,NA,NA,NA,NA,NA,15,1,3,6,40,1
"Men","1516",1018,"SVG.Lüneburg.1",10,"Marshall ",5,9,3,4,8,3,1,10,NA,80,50,16,2,NA,8,50,NA
"Men","1516",1018,"SVG.Lüneburg.1",11,"Marks",NA,4,NA,NA,3,1,NA,8,2,38,25,8,1,NA,4,50,NA
"Men","1516",1018,"SVG.Lüneburg.1",14,"Schlien ",6,7,2,5,16,1,1,NA,NA,NA,NA,10,1,NA,6,60,NA
"Men","1516",1018,"SVG.Lüneburg.1",15,"Del Bianco ",5,21,8,14,18,5,3,31,NA,58,26,33,1,1,17,52,1
"Men","1516",1018,"SVG.Lüneburg.1",16,"Mora Sabate",6,1,NA,-1,4,2,NA,NA,NA,NA,NA,1,NA,NA,1,100,NA
"Men","1516",1018,"SVG.Lüneburg.1",18,"Kruse",NA,NA,NA,-1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1516",1019,"CV.Mitteldeutschlan",1,"Brzezinski",5,3,NA,1,6,NA,NA,1,1,NA,NA,8,1,NA,3,38,NA
"Men","1516",1019,"CV.Mitteldeutschlan",2,"Sufa",NA,NA,NA,-1,NA,NA,NA,12,1,58,25,NA,NA,NA,NA,NA,NA
"Men","1516",1019,"CV.Mitteldeutschlan",5,"Martinez Gion",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1516",1019,"CV.Mitteldeutschlan",6,"Polanski",7,9,4,6,8,3,NA,NA,NA,NA,NA,11,NA,NA,8,73,1
"Men","1516",1019,"CV.Mitteldeutschlan",7,"Buzzelli",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1516",1019,"CV.Mitteldeutschlan",8,"Sormaz",5,4,1,2,6,NA,NA,13,2,23,15,7,NA,NA,4,57,NA
"Men","1516",1019,"CV.Mitteldeutschlan",10,"Schlag",5,10,1,-6,14,4,1,33,2,45,27,24,4,6,9,38,NA
"Men","1516",1019,"CV.Mitteldeutschlan",11,"Lech",5,11,2,1,16,2,NA,NA,NA,NA,NA,33,4,4,11,33,NA
"Men","1516",1019,"CV.Mitteldeutschlan",12,"Gorski",5,14,8,5,19,5,6,28,NA,61,29,13,4,NA,7,54,1
"Men","1516",1019,"CV.Mitteldeutschlan",13,"Szablewski",5,1,NA,NA,13,NA,NA,1,1,NA,NA,1,NA,NA,1,100,NA
"Men","1516",1019,"CV.Mitteldeutschlan",18,"Augustyn",5,7,3,1,11,3,1,1,NA,NA,NA,8,1,2,5,62,1
"Men","1516",1021,"VfB.Friedrichshafen.1",1,"Zenger",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1516",1021,"VfB.Friedrichshafen.1",2,"Gauna ",NA,NA,NA,-1,1,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
"Men","1516",1021,"VfB.Friedrichshafen.1",3,"Späth-Westerholt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1516",1021,"VfB.Friedrichshafen.1",4,"Venceslau ",5,11,5,4,8,4,1,18,1,50,22,23,1,1,8,35,2
"Men","1516",1021,"VfB.Friedrichshafen.1",5,"Nalobin ",6,8,3,4,10,2,1,1,1,NA,NA,12,NA,1,5,42,2
"Men","1516",1021,"VfB.Friedrichshafen.1",6,"Finger",NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,6,NA,1,2,33,NA
"Men","1516",1021,"VfB.Friedrichshafen.1",7,"Eksi ",5,1,NA,1,4,NA,NA,NA,NA,NA,NA,1,NA,NA,1,100,NA
"Men","1516",1021,"VfB.Friedrichshafen.1",9,"Honore",7,6,NA,5,11,1,NA,NA,NA,NA,NA,7,NA,NA,6,86,NA
"Men","1516",1021,"VfB.Friedrichshafen.1",10,"Tischer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1516",1021,"VfB.Friedrichshafen.1",11,"Perry",NA,NA,NA,-1,NA,NA,NA,22,1,55,32,NA,NA,NA,NA,NA,NA
"Men","1516",1021,"VfB.Friedrichshafen.1",12,"Günthör",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1516",1021,"VfB.Friedrichshafen.1",13,"Gontariu ",5,12,3,NA,11,4,NA,NA,NA,NA,NA,27,4,4,12,44,NA
"Men","1516",1021,"VfB.Friedrichshafen.1",14,"Geiler ",5,2,1,-5,12,3,1,19,2,47,26,11,1,1,1,9,NA
"Men","1516",1021,"VfB.Friedrichshafen.1",15,"Aciobanitei",NA,1,NA,1,NA,NA,NA,5,NA,40,NA,1,NA,NA,1,100,NA
"Men","1516",1021,"VfB.Friedrichshafen.1",17,"Kocian",NA,2,1,NA,5,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"Men","1516",1022,"TSV.Herrsching.1",1,"Doranth ",NA,NA,NA,-1,1,NA,NA,5,NA,40,40,2,1,NA,NA,NA,NA
"Men","1516",1022,"TSV.Herrsching.1",4,"Steuerwald ",5,NA,NA,-3,13,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1516",1022,"TSV.Herrsching.1",5,"Höfer ",5,9,3,-2,9,3,NA,23,3,39,17,14,2,3,8,57,1
"Men","1516",1022,"TSV.Herrsching.1",6,"Malescha",NA,NA,NA,-1,2,1,NA,3,NA,33,NA,1,NA,NA,NA,NA,NA
"Men","1516",1022,"TSV.Herrsching.1",7,"Tille",NA,NA,NA,-3,NA,NA,NA,14,3,50,29,NA,NA,NA,NA,NA,NA
"Men","1516",1022,"TSV.Herrsching.1",8,"Wehl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1516",1022,"TSV.Herrsching.1",9,"Neumann",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1516",1022,"TSV.Herrsching.1",11,"Malescha ",6,17,3,10,10,2,1,NA,NA,NA,NA,25,3,2,16,64,NA
"Men","1516",1022,"TSV.Herrsching.1",12,"Trenkler",5,2,NA,-4,5,2,NA,14,2,50,7,11,2,NA,2,18,NA
"Men","1516",1022,"TSV.Herrsching.1",13,"Ondrovic ",NA,4,2,1,8,1,1,1,NA,100,0,5,1,1,2,40,1
"Men","1516",1022,"TSV.Herrsching.1",15,"Friedrich ",5,7,3,3,11,3,1,NA,NA,NA,NA,12,NA,1,6,50,NA
"Men","1516",1022,"TSV.Herrsching.1",18,"Ranner",NA,1,NA,1,3,NA,NA,NA,NA,NA,NA,2,NA,NA,1,50,NA
"Men","1516",1023,"TV.Ingersoll.Bühl.1",1,"Mc Ilvaine ",6,NA,NA,-1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1516",1023,"TV.Ingersoll.Bühl.1",4,"Tublin ",NA,NA,NA,-3,1,1,NA,2,1,NA,NA,2,NA,1,NA,NA,NA
"Men","1516",1023,"TV.Ingersoll.Bühl.1",5,"Sossenheimer ",5,14,7,3,18,5,4,36,1,53,22,23,2,3,7,30,3
"Men","1516",1023,"TV.Ingersoll.Bühl.1",7,"Mayaula Nzeza ",6,9,4,8,16,NA,1,NA,NA,NA,NA,9,NA,1,6,67,2
"Men","1516",1023,"TV.Ingersoll.Bühl.1",9,"Cléro",6,1,1,NA,13,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1516",1023,"TV.Ingersoll.Bühl.1",10,"Sandmeier",NA,2,2,-2,11,1,2,9,1,78,33,5,1,1,NA,NA,NA
"Men","1516",1023,"TV.Ingersoll.Bühl.1",11,"Molnar",NA,NA,NA,-2,NA,NA,NA,19,2,47,16,NA,NA,NA,NA,NA,NA
"Men","1516",1023,"TV.Ingersoll.Bühl.1",12,"Mote ",7,12,4,10,9,2,NA,NA,NA,NA,NA,13,NA,NA,9,69,3
"Men","1516",1023,"TV.Ingersoll.Bühl.1",13,"Schramm",NA,2,2,1,5,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1516",1023,"TV.Ingersoll.Bühl.1",14,"Russell",5,4,1,-3,6,2,NA,12,2,33,25,8,1,2,4,50,NA
"Men","1516",1023,"TV.Ingersoll.Bühl.1",17,"Buchegger ",6,21,9,11,16,3,1,NA,NA,NA,NA,34,3,4,17,50,3
"Men","1516",1024,"BERLIN.RECYCLING",2,"Shoji",NA,NA,NA,-2,NA,NA,NA,22,2,64,41,NA,NA,NA,NA,NA,NA
"Men","1516",1024,"BERLIN.RECYCLING",3,"Kromm",6,18,5,14,17,3,4,11,NA,36,18,18,NA,1,13,72,1
"Men","1516",1024,"BERLIN.RECYCLING",6,"Fischer",NA,2,2,NA,10,NA,NA,1,NA,100,NA,4,1,1,1,25,1
"Men","1516",1024,"BERLIN.RECYCLING",7,"Le Goff",7,10,1,8,14,1,NA,NA,NA,NA,NA,13,1,NA,10,77,NA
"Men","1516",1024,"BERLIN.RECYCLING",8,"Baroti",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1516",1024,"BERLIN.RECYCLING",9,"Lotman",5,8,3,2,11,NA,NA,17,4,53,24,16,1,1,6,38,2
"Men","1516",1024,"BERLIN.RECYCLING",10,"Kühner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1516",1024,"BERLIN.RECYCLING",11,"Zhukouski",7,6,5,4,9,2,2,NA,NA,NA,NA,3,NA,NA,3,100,1
"Men","1516",1024,"BERLIN.RECYCLING",12,"Carroll",6,12,6,6,13,4,2,NA,NA,NA,NA,16,1,1,10,62,NA
"Men","1516",1024,"BERLIN.RECYCLING",13,"Schott",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1516",1024,"BERLIN.RECYCLING",14,"Kmet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1516",1024,"BERLIN.RECYCLING",18,"De Marchi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1516",1025,"United.Volleys.R..1",1,"Ringseis",NA,NA,NA,-1,NA,NA,NA,25,1,64,48,NA,NA,NA,NA,NA,NA
"Men","1516",1025,"United.Volleys.R..1",2,"Fraser",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1516",1025,"United.Volleys.R..1",5,"Bauer ",6,10,6,8,15,1,2,NA,NA,NA,NA,8,1,NA,3,38,5
"Men","1516",1025,"United.Volleys.R..1",7,"Hopt",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1516",1025,"United.Volleys.R..1",8,"Klobucar ",6,16,7,13,10,1,NA,17,NA,59,24,22,NA,2,13,59,3
"Men","1516",1025,"United.Volleys.R..1",9,"Escher",NA,NA,NA,-1,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA
"Men","1516",1025,"United.Volleys.R..1",10,"Reichert ",5,14,6,6,23,1,3,21,3,57,29,25,4,NA,11,44,NA
"Men","1516",1025,"United.Volleys.R..1",11,"Krick ",6,6,4,3,20,1,1,2,NA,50,NA,5,2,NA,2,40,3
"Men","1516",1025,"United.Volleys.R..1",14,"Wolf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"Men","1516",1025,"United.Volleys.R..1",16,"Dünnes ",6,20,4,11,12,2,NA,NA,NA,NA,NA,41,5,2,20,49,NA
"Men","1516",1025,"United.Volleys.R..1",17,"Zimmermann ",6,5,4,3,15,2,3,NA,NA,NA,NA,2,NA,NA,2,100,NA
"Men","1516",1026,"TV.Rottenburg.1",1,"Mehlberg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1516",1026,"TV.Rottenburg.1",3,"Jankowski",NA,3,2,2,3,1,1,2,NA,50,NA,3,NA,NA,2,67,NA
"Men","1516",1026,"TV.Rottenburg.1",4,"Cipollone ",5,4,1,4,15,NA,NA,NA,NA,NA,NA,3,NA,NA,3,100,1
"Men","1516",1026,"TV.Rottenburg.1",6,"Nagel ",6,4,2,NA,12,2,NA,NA,NA,NA,NA,5,1,1,2,40,2
"Men","1516",1026,"TV.Rottenburg.1",7,"Metzger ",5,13,7,-1,14,4,2,5,NA,20,20,33,5,5,10,30,1
"Men","1516",1026,"TV.Rottenburg.1",8,"Isaak ",6,11,5,9,18,1,1,NA,NA,NA,NA,11,1,NA,5,45,5
"Men","1516",1026,"TV.Rottenburg.1",9,"Wilmsen",NA,4,2,3,8,1,NA,NA,NA,NA,NA,4,NA,NA,3,75,1
"Men","1516",1026,"TV.Rottenburg.1",10,"Strohbach ",6,17,6,10,12,4,NA,15,NA,67,40,31,1,2,15,48,2
"Men","1516",1026,"TV.Rottenburg.1",12,"Orthmann ",6,12,3,7,14,1,1,NA,NA,NA,NA,24,3,1,9,38,2
"Men","1516",1026,"TV.Rottenburg.1",13,"Karlitzek",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1516",1026,"TV.Rottenburg.1",15,"Belizer",NA,NA,NA,NA,NA,NA,NA,22,NA,27,9,NA,NA,NA,NA,NA,NA
"Men","1516",1026,"TV.Rottenburg.1",16,"Elsäßer",NA,NA,NA,-3,NA,NA,NA,32,3,31,9,NA,NA,NA,NA,NA,NA
"Men","1516",1027,"VfB.Friedrichshafen.1",1,"Zenger",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1516",1027,"VfB.Friedrichshafen.1",2,"Gauna ",NA,2,1,-1,6,2,NA,NA,NA,NA,NA,4,1,NA,2,50,NA
"Men","1516",1027,"VfB.Friedrichshafen.1",3,"Späth-Westerholt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1516",1027,"VfB.Friedrichshafen.1",4,"Venceslau ",5,9,4,4,10,2,NA,12,1,42,17,19,1,1,9,47,NA
"Men","1516",1027,"VfB.Friedrichshafen.1",5,"Nalobin ",6,6,2,4,7,NA,NA,NA,NA,NA,NA,9,1,1,6,67,NA
"Men","1516",1027,"VfB.Friedrichshafen.1",6,"Finger",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1516",1027,"VfB.Friedrichshafen.1",7,"Eksi ",6,6,5,3,16,2,3,1,NA,NA,NA,4,1,NA,2,50,1
"Men","1516",1027,"VfB.Friedrichshafen.1",8,"Andrae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1516",1027,"VfB.Friedrichshafen.1",9,"Honore",NA,2,NA,1,3,1,NA,NA,NA,NA,NA,2,NA,NA,2,100,NA
"Men","1516",1027,"VfB.Friedrichshafen.1",10,"Tischer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1516",1027,"VfB.Friedrichshafen.1",11,"Perry",NA,NA,NA,NA,NA,NA,NA,11,NA,45,36,NA,NA,NA,NA,NA,NA
"Men","1516",1027,"VfB.Friedrichshafen.1",12,"Günthör",NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,2,1,NA,1,50,NA
"Men","1516",1027,"VfB.Friedrichshafen.1",13,"Gontariu ",7,15,9,12,14,3,4,NA,NA,NA,NA,13,NA,NA,10,77,1
"Men","1516",1027,"VfB.Friedrichshafen.1",14,"Geiler ",6,9,5,5,16,2,2,15,2,53,40,10,NA,NA,5,50,2
"Men","1516",1027,"VfB.Friedrichshafen.1",15,"Aciobanitei",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1516",1027,"VfB.Friedrichshafen.1",17,"Kocian",NA,NA,NA,-1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1516",1029,"VSG.Coburg.Grub",1,"Kucera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1516",1029,"VSG.Coburg.Grub",2,"Katzenelson",5,6,4,5,23,1,1,NA,NA,NA,NA,5,NA,NA,4,80,1
"Men","1516",1029,"VSG.Coburg.Grub",3,"Davis",6,9,3,8,9,1,1,NA,NA,NA,NA,9,NA,NA,3,33,5
"Men","1516",1029,"VSG.Coburg.Grub",4,"Baxpöhler",6,11,5,7,16,1,1,NA,NA,NA,NA,16,NA,3,7,44,3
"Men","1516",1029,"VSG.Coburg.Grub",7,"Tille",NA,NA,NA,-1,NA,NA,NA,29,1,59,31,NA,NA,NA,NA,NA,NA
"Men","1516",1029,"VSG.Coburg.Grub",8,"Weber",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1516",1029,"VSG.Coburg.Grub",12,"Schattenberg",NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1516",1029,"VSG.Coburg.Grub",13,"Mauler",NA,2,1,-1,1,1,NA,5,NA,20,NA,5,1,1,2,40,NA
"Men","1516",1029,"VSG.Coburg.Grub",14,"Schippmann",5,5,4,-4,16,1,1,39,4,38,21,15,2,2,2,13,2
"Men","1516",1029,"VSG.Coburg.Grub",15,"Kwiecien",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1516",1029,"VSG.Coburg.Grub",16,"Hrinak",5,22,7,13,29,4,1,21,NA,62,19,43,3,2,21,49,NA
"Men","1516",1029,"VSG.Coburg.Grub",18,"Kostolani",6,33,18,17,15,4,1,1,NA,NA,NA,64,6,6,28,44,4
"Men","1516",1031,"CV.Mitteldeutschlan",1,"Brzezinski",6,6,4,1,7,2,NA,NA,NA,NA,NA,12,NA,3,4,33,2
"Men","1516",1031,"CV.Mitteldeutschlan",2,"Sufa",NA,NA,NA,-1,NA,NA,NA,13,1,23,15,NA,NA,NA,NA,NA,NA
"Men","1516",1031,"CV.Mitteldeutschlan",5,"Martinez Gion",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1516",1031,"CV.Mitteldeutschlan",6,"Polanski",NA,1,NA,-1,6,1,NA,NA,NA,NA,NA,4,NA,1,1,25,NA
"Men","1516",1031,"CV.Mitteldeutschlan",7,"Buzzelli",5,1,NA,NA,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"Men","1516",1031,"CV.Mitteldeutschlan",8,"Sormaz",5,4,1,-6,6,1,NA,16,3,31,25,17,5,1,4,24,NA
"Men","1516",1031,"CV.Mitteldeutschlan",10,"Schlag",5,4,NA,-2,4,2,NA,14,NA,50,14,14,2,2,4,29,NA
"Men","1516",1031,"CV.Mitteldeutschlan",11,"Lech",6,5,NA,NA,6,1,NA,NA,NA,NA,NA,15,3,1,4,27,1
"Men","1516",1031,"CV.Mitteldeutschlan",12,"Gorski",5,3,1,-3,5,2,1,15,4,53,27,5,NA,NA,2,40,NA
"Men","1516",1031,"CV.Mitteldeutschlan",13,"Szablewski",3,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1516",1031,"CV.Mitteldeutschlan",18,"Augustyn",NA,3,3,3,11,NA,1,NA,NA,NA,NA,3,NA,NA,1,33,1
"Men","1516",1032,"NETZHOPPERS.K.",1,"Penk",NA,2,NA,NA,2,NA,NA,3,1,33,33,9,1,NA,2,22,NA
"Men","1516",1032,"NETZHOPPERS.K.",2,"Ivanov",5,4,NA,-5,12,3,NA,26,6,35,12,7,NA,NA,4,57,NA
"Men","1516",1032,"NETZHOPPERS.K.",3,"Hecht",NA,NA,NA,-1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1516",1032,"NETZHOPPERS.K.",4,"Ellerkmann",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1516",1032,"NETZHOPPERS.K.",5,"Itzigehl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1516",1032,"NETZHOPPERS.K.",7,"Hafemann",NA,NA,NA,-1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1516",1032,"NETZHOPPERS.K.",8,"Böhme",6,19,5,10,13,5,NA,NA,NA,NA,NA,32,1,3,19,59,NA
"Men","1516",1032,"NETZHOPPERS.K.",10,"Ratajczak",NA,NA,NA,-3,NA,NA,NA,11,3,45,NA,NA,NA,NA,NA,NA,NA
"Men","1516",1032,"NETZHOPPERS.K.",11,"Timmermann",6,15,4,5,15,3,NA,33,4,33,15,28,3,NA,13,46,2
"Men","1516",1032,"NETZHOPPERS.K.",12,"Heinecke",6,7,2,4,11,3,NA,1,NA,100,0,7,NA,NA,5,71,2
"Men","1516",1032,"NETZHOPPERS.K.",13,"Rieke",6,3,2,-2,16,4,1,NA,NA,NA,NA,3,1,NA,2,67,NA
"Men","1516",1032,"NETZHOPPERS.K.",14,"Sprung",6,10,2,6,15,4,NA,3,NA,33,NA,13,NA,NA,8,62,2
"Men","1516",1032,"NETZHOPPERS.K.",15,"Ehlers",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
"Men","1516",1033,"SWD.powervolleys.1",1,"Bann",NA,NA,NA,-1,NA,NA,NA,12,1,67,33,NA,NA,NA,NA,NA,NA
"Men","1516",1033,"SWD.powervolleys.1",2,"Verhoeff",NA,2,1,NA,10,1,1,NA,NA,NA,NA,4,NA,1,1,25,NA
"Men","1516",1033,"SWD.powervolleys.1",4,"West ",5,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1516",1033,"SWD.powervolleys.1",5,"Barthel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1516",1033,"SWD.powervolleys.1",6,"Yu",7,1,1,NA,10,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,1
"Men","1516",1033,"SWD.powervolleys.1",8,"van Bemmelen ",NA,3,1,1,6,1,NA,1,NA,NA,NA,4,NA,1,2,50,1
"Men","1516",1033,"SWD.powervolleys.1",9,"Prolingheuer ",NA,4,1,2,3,2,NA,NA,NA,NA,NA,8,NA,NA,4,50,NA
"Men","1516",1033,"SWD.powervolleys.1",10,"Pompe ",5,13,5,7,16,2,1,14,NA,64,29,22,1,3,11,50,1
"Men","1516",1033,"SWD.powervolleys.1",12,"Parkinson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1516",1033,"SWD.powervolleys.1",13,"Gevert",6,12,7,4,13,3,1,NA,NA,NA,NA,19,3,2,9,47,2
"Men","1516",1033,"SWD.powervolleys.1",14,"Zachrich ",7,6,2,5,6,1,NA,1,NA,NA,NA,7,NA,NA,5,71,1
"Men","1516",1033,"SWD.powervolleys.1",18,"Marks ",6,14,5,8,11,2,NA,32,2,38,22,22,NA,2,11,50,3
"Men","1516",1034,"TSV.Herrsching.1",1,"Doranth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1516",1034,"TSV.Herrsching.1",4,"Steuerwald ",6,1,1,-2,10,2,NA,1,NA,100,0,2,1,NA,NA,NA,1
"Men","1516",1034,"TSV.Herrsching.1",5,"Höfer ",6,9,4,6,7,2,NA,20,NA,60,25,13,NA,1,7,54,2
"Men","1516",1034,"TSV.Herrsching.1",6,"Malescha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1516",1034,"TSV.Herrsching.1",7,"Tille",NA,NA,NA,-1,NA,NA,NA,8,1,62,25,NA,NA,NA,NA,NA,NA
"Men","1516",1034,"TSV.Herrsching.1",8,"Wehl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1516",1034,"TSV.Herrsching.1",9,"Neumann",NA,NA,NA,-1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1516",1034,"TSV.Herrsching.1",11,"Malescha ",6,27,10,17,19,6,3,NA,NA,NA,NA,30,NA,4,23,77,1
"Men","1516",1034,"TSV.Herrsching.1",12,"Trenkler ",5,6,3,NA,7,1,NA,19,3,68,32,9,2,NA,4,44,2
"Men","1516",1034,"TSV.Herrsching.1",13,"Ondrovic ",6,10,6,8,18,2,3,NA,NA,NA,NA,7,NA,NA,5,71,2
"Men","1516",1034,"TSV.Herrsching.1",15,"Friedrich ",6,6,3,5,12,NA,NA,NA,NA,NA,NA,9,1,NA,4,44,2
"Men","1516",1035,"TV.Ingersoll.Bühl.1",1,"Mc Ilvaine ",5,1,1,NA,9,NA,NA,3,NA,NA,NA,2,NA,1,NA,NA,1
"Men","1516",1035,"TV.Ingersoll.Bühl.1",4,"Tublin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Men","1516",1035,"TV.Ingersoll.Bühl.1",5,"Sossenheimer ",5,14,3,4,16,1,1,19,1,68,32,39,3,5,13,33,NA
"Men","1516",1035,"TV.Ingersoll.Bühl.1",7,"Mayaula Nzeza ",6,9,4,6,15,1,NA,NA,NA,NA,NA,17,1,1,9,53,NA
"Men","1516",1035,"TV.Ingersoll.Bühl.1",9,"Cléro",NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"Men","1516",1035,"TV.Ingersoll.Bühl.1",10,"Sandmeier ",5,6,2,-2,9,2,NA,30,2,63,30,15,1,3,5,33,1
"Men","1516",1035,"TV.Ingersoll.Bühl.1",11,"Molnar",NA,NA,NA,NA,NA,NA,NA,10,NA,70,40,NA,NA,NA,NA,NA,NA
"Men","1516",1035,"TV.Ingersoll.Bühl.1",12,"Mote ",6,13,6,12,16,NA,NA,NA,NA,NA,NA,12,1,NA,8,67,5
"Men","1516",1035,"TV.Ingersoll.Bühl.1",13,"Schramm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
