"league_gender","season_id","match_id","team_name","shirt_number","player_name","vote","pt_tot","pt_bp","pt_profloss","serv_tot","serv_err","serv_pt","rec_tot","rec_err","rec_pos","rec_per","att_tot","att_err","att_blo","att_pt","att_per","blo_pt"
"Women","1415",2042,"Allianz.MTV.S..1",16,"Jovy-Heuser",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1415",2044,"Köpenicker.SC.B.",3,"Radzuweit",5,10,4,-3,20,3,2,16,1,44,25,34,5,4,6,18,2
"Women","1415",2044,"Köpenicker.SC.B.",6,"Schaus",6,14,8,9,14,NA,1,NA,NA,NA,NA,38,3,2,10,26,3
"Women","1415",2044,"Köpenicker.SC.B.",7,"Göpner",NA,NA,NA,NA,NA,NA,NA,2,NA,100,50,NA,NA,NA,NA,NA,NA
"Women","1415",2044,"Köpenicker.SC.B.",8,"Knauf",5,3,3,2,21,1,3,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"Women","1415",2044,"Köpenicker.SC.B.",9,"Hero",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1415",2044,"Köpenicker.SC.B.",10,"Elwassimy",NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1415",2044,"Köpenicker.SC.B.",11,"Wilson",NA,5,2,2,11,2,1,NA,NA,NA,NA,10,1,NA,3,30,1
"Women","1415",2044,"Köpenicker.SC.B.",12,"Barfield",6,16,9,9,14,2,1,NA,NA,NA,NA,23,2,3,11,48,4
"Women","1415",2044,"Köpenicker.SC.B.",14,"Neumannova",NA,NA,NA,-10,NA,NA,NA,50,10,34,10,NA,NA,NA,NA,NA,NA
"Women","1415",2044,"Köpenicker.SC.B.",17,"Riedel",5,14,5,5,15,1,NA,28,3,43,18,41,2,3,13,32,1
"Women","1415",2045,"VolleyStars.T.",3,"Mishonova",6,10,6,6,17,1,1,NA,NA,NA,NA,23,2,1,5,22,4
"Women","1415",2045,"VolleyStars.T.",4,"Mertens",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
"Women","1415",2045,"VolleyStars.T.",5,"Brinkmann",5,22,9,-5,15,4,2,39,11,46,18,39,7,5,18,46,2
"Women","1415",2045,"VolleyStars.T.",6,"Zuleta Garcia",6,10,7,7,12,NA,NA,NA,NA,NA,NA,9,1,2,NA,NA,10
"Women","1415",2045,"VolleyStars.T.",7,"Jelinkova",5,5,5,3,30,2,2,NA,NA,NA,NA,3,NA,NA,2,67,1
"Women","1415",2045,"VolleyStars.T.",8,"Gschwendtner",NA,NA,NA,-6,NA,NA,NA,30,6,43,20,NA,NA,NA,NA,NA,NA
"Women","1415",2045,"VolleyStars.T.",11,"Steger",5,17,7,3,12,2,NA,18,2,17,6,38,6,4,14,37,3
"Women","1415",2045,"VolleyStars.T.",15,"Speer",6,6,2,3,7,2,NA,NA,NA,NA,NA,10,NA,1,3,30,3
"Women","1415",2046,"VT.Aurubis.H..1",1,"Olgard ",6,6,2,5,6,1,NA,NA,NA,NA,NA,11,NA,NA,4,36,2
"Women","1415",2046,"VT.Aurubis.H..1",2,"Munoz ",6,4,1,-2,7,NA,NA,NA,NA,NA,NA,20,5,1,1,5,3
"Women","1415",2046,"VT.Aurubis.H..1",3,"Charuk ",6,7,1,NA,8,NA,NA,1,NA,NA,NA,22,5,2,5,23,2
"Women","1415",2046,"VT.Aurubis.H..1",4,"Hoja",5,5,4,NA,8,1,1,9,NA,33,33,15,3,1,4,27,NA
"Women","1415",2046,"VT.Aurubis.H..1",7,"Braack",NA,NA,NA,-1,1,1,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"Women","1415",2046,"VT.Aurubis.H..1",8,"Lundquist ",6,1,1,1,8,NA,NA,NA,NA,NA,NA,1,NA,NA,1,100,NA
"Women","1415",2046,"VT.Aurubis.H..1",9,"Kettenbach",5,NA,NA,-1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1415",2046,"VT.Aurubis.H..1",10,"Shaw ",5,11,5,3,10,1,NA,32,3,34,9,27,2,2,10,37,1
"Women","1415",2046,"VT.Aurubis.H..1",11,"Koljonen",NA,NA,NA,-3,NA,NA,NA,20,3,35,15,NA,NA,NA,NA,NA,NA
"Women","1415",2046,"VT.Aurubis.H..1",12,"Sarac",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1415",2046,"VT.Aurubis.H..1",13,"Mathias",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1415",2046,"VT.Aurubis.H..1",14,"Cukseeva ",NA,2,1,-2,1,NA,NA,4,NA,25,NA,11,1,3,2,18,NA
"Women","1415",2047,"Schweriner.SC",1,"Souza Ziegler",5,10,3,NA,13,3,1,30,1,33,20,25,5,1,8,32,1
"Women","1415",2047,"Schweriner.SC",3,"Belien",NA,5,2,5,4,NA,NA,NA,NA,NA,NA,6,NA,NA,3,50,2
"Women","1415",2047,"Schweriner.SC",4,"Hroncekova",6,6,4,2,10,2,1,NA,NA,NA,NA,5,1,1,2,40,3
"Women","1415",2047,"Schweriner.SC",5,"Slöetjes",5,5,3,3,5,NA,NA,NA,NA,NA,NA,12,NA,2,5,42,NA
"Women","1415",2047,"Schweriner.SC",6,"Geerties",6,7,2,2,8,2,NA,7,2,57,29,15,1,NA,7,47,NA
"Women","1415",2047,"Schweriner.SC",7,"Imoudu",6,NA,NA,-2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1415",2047,"Schweriner.SC",8,"Poll",NA,2,NA,-3,3,1,NA,16,4,44,19,7,NA,NA,2,29,NA
"Women","1415",2047,"Schweriner.SC",10,"Nenova",7,2,2,1,27,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1415",2047,"Schweriner.SC",12,"Brandt",NA,5,2,4,8,1,1,1,NA,100,NA,5,NA,NA,4,80,NA
"Women","1415",2047,"Schweriner.SC",13,"Völker",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1415",2047,"Schweriner.SC",14,"Weihenmaier",NA,3,NA,-1,3,NA,NA,7,3,43,14,9,1,NA,3,33,NA
"Women","1415",2047,"Schweriner.SC",17,"Hippe",6,20,10,13,11,3,1,1,NA,NA,NA,34,4,NA,19,56,NA
"Women","1415",2047,"Schweriner.SC",18,"Golla",NA,NA,NA,-2,NA,NA,NA,19,2,42,26,NA,NA,NA,NA,NA,NA
"Women","1415",2049,"Rote.Raben.V.",1,"Olivera Capelli",5,13,6,5,10,NA,1,16,5,56,56,34,1,2,11,32,1
"Women","1415",2049,"Rote.Raben.V.",2,"Fabrino Ramos",6,5,4,5,15,NA,3,1,NA,NA,NA,3,NA,NA,2,67,NA
"Women","1415",2049,"Rote.Raben.V.",3,"Lazic",NA,3,1,3,5,NA,NA,NA,NA,NA,NA,7,NA,NA,3,43,NA
"Women","1415",2049,"Rote.Raben.V.",4,"Sajdova",6,8,2,4,20,2,NA,2,NA,50,50,12,NA,2,7,58,1
"Women","1415",2049,"Rote.Raben.V.",5,"Oosterveld",NA,NA,NA,-1,2,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1415",2049,"Rote.Raben.V.",6,"Stöhr",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1415",2049,"Rote.Raben.V.",8,"Helterhoff",NA,NA,NA,-1,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1415",2049,"Rote.Raben.V.",9,"Dobi",6,7,3,5,9,NA,1,NA,NA,NA,NA,11,1,1,3,27,3
"Women","1415",2049,"Rote.Raben.V.",11,"Mesa Luaces",5,14,5,4,11,NA,NA,3,1,33,NA,37,4,5,14,38,NA
"Women","1415",2049,"Rote.Raben.V.",12,"Pogany",NA,NA,NA,-9,NA,NA,NA,48,9,50,27,NA,NA,NA,NA,NA,NA
"Women","1415",2049,"Rote.Raben.V.",14,"Stigrot",5,11,4,-2,21,1,NA,26,8,42,27,28,2,2,11,39,NA
"Women","1415",2050,"USC.Münster.1",2,"Kemmsies",NA,4,2,1,4,2,1,NA,NA,NA,NA,3,1,NA,2,67,1
"Women","1415",2050,"USC.Münster.1",4,"von Piekartz ",5,7,5,2,10,2,2,2,1,NA,NA,5,1,1,3,60,2
"Women","1415",2050,"USC.Münster.1",6,"Fuchs",NA,1,NA,NA,4,NA,NA,1,NA,100,0,4,NA,1,1,25,NA
"Women","1415",2050,"USC.Münster.1",7,"Petrausch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1415",2050,"USC.Münster.1",9,"Ossowski ",5,6,3,-9,13,3,NA,17,4,47,29,24,3,5,6,25,NA
"Women","1415",2050,"USC.Münster.1",10,"Benson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1415",2050,"USC.Münster.1",12,"Silge ",6,18,8,13,16,3,2,NA,NA,NA,NA,21,2,NA,11,52,5
"Women","1415",2050,"USC.Münster.1",14,"Dörendahl",NA,NA,NA,NA,NA,NA,NA,20,NA,85,60,NA,NA,NA,NA,NA,NA
"Women","1415",2050,"USC.Münster.1",16,"Schaefer ",5,11,5,3,9,2,NA,NA,NA,NA,NA,28,3,3,10,36,1
"Women","1415",2050,"USC.Münster.1",17,"Bathen ",5,10,3,2,22,1,3,40,2,58,28,17,2,3,7,41,NA
"Women","1415",2050,"USC.Münster.1",18,"Schwertmann ",6,9,6,1,13,1,2,NA,NA,NA,NA,18,4,3,4,22,3
"Women","1415",2051,"VC.Wiesbaden.1",2,"Mach",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1415",2051,"VC.Wiesbaden.1",4,"Großer ",5,14,4,6,15,NA,NA,21,3,57,43,32,4,1,11,34,3
"Women","1415",2051,"VC.Wiesbaden.1",5,"Muijlwijk ",NA,2,1,-1,1,1,NA,1,NA,100,NA,10,NA,2,1,10,1
"Women","1415",2051,"VC.Wiesbaden.1",6,"Schäperklaus",NA,7,2,4,9,1,1,NA,NA,NA,NA,10,1,1,5,50,1
"Women","1415",2051,"VC.Wiesbaden.1",7,"Vilponen",6,18,9,9,17,1,NA,NA,NA,NA,NA,39,5,3,15,38,3
"Women","1415",2051,"VC.Wiesbaden.1",8,"Osterloh ",NA,4,1,2,5,NA,NA,NA,NA,NA,NA,7,1,1,3,43,1
"Women","1415",2051,"VC.Wiesbaden.1",10,"Alanko ",4,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1415",2051,"VC.Wiesbaden.1",11,"Sliwa",NA,NA,NA,-3,NA,NA,NA,21,3,62,43,NA,NA,NA,NA,NA,NA
"Women","1415",2051,"VC.Wiesbaden.1",13,"Mapeli Burchardt ",5,5,5,-9,10,NA,1,36,8,61,31,29,NA,6,4,14,NA
"Women","1415",2051,"VC.Wiesbaden.1",14,"Halbichova",6,4,1,-1,17,2,1,NA,NA,NA,NA,6,NA,3,3,50,NA
"Women","1415",2051,"VC.Wiesbaden.1",15,"Pettke ",6,16,8,12,15,2,1,1,1,NA,NA,20,NA,1,13,65,2
"Women","1415",2051,"VC.Wiesbaden.1",17,"Steinemann",5,3,2,-1,10,NA,1,15,3,53,40,6,1,NA,1,17,1
"Women","1415",2052,"Ladies.in.Black.A..1",1,"Crkonova ",6,19,7,16,13,NA,1,1,1,NA,NA,21,2,NA,13,62,5
"Women","1415",2052,"Ladies.in.Black.A..1",2,"Burazer ",5,12,5,4,10,3,1,1,NA,100,NA,22,3,2,11,50,NA
"Women","1415",2052,"Ladies.in.Black.A..1",5,"Svobodnikova ",6,6,2,5,15,NA,NA,1,NA,100,NA,11,NA,1,3,27,3
"Women","1415",2052,"Ladies.in.Black.A..1",8,"Grozer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1415",2052,"Ladies.in.Black.A..1",9,"Stankova",6,10,3,6,8,NA,1,2,1,NA,NA,25,3,NA,8,32,1
"Women","1415",2052,"Ladies.in.Black.A..1",11,"Košova",NA,1,1,NA,3,1,NA,NA,NA,NA,NA,1,NA,NA,1,100,NA
"Women","1415",2052,"Ladies.in.Black.A..1",12,"Pucarevic ",6,3,2,2,18,1,1,NA,NA,NA,NA,5,NA,NA,1,20,1
"Women","1415",2052,"Ladies.in.Black.A..1",13,"Bednarova ",5,11,4,-1,13,2,NA,37,4,49,16,34,4,2,11,32,NA
"Women","1415",2052,"Ladies.in.Black.A..1",14,"Valachova",NA,NA,NA,-7,NA,NA,NA,22,7,45,27,NA,NA,NA,NA,NA,NA
"Women","1415",2052,"Ladies.in.Black.A..1",15,"Ponte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1415",2052,"Ladies.in.Black.A..1",16,"Markovic ",5,12,5,2,17,1,2,26,3,38,19,35,2,4,10,29,NA
"Women","1415",2053,"Dresdner.SC.1",1,"Kreklow",NA,NA,NA,-1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1415",2053,"Dresdner.SC.1",3,"Mikhailenko ",5,13,5,7,9,3,3,NA,NA,NA,NA,28,1,2,10,36,NA
"Women","1415",2053,"Dresdner.SC.1",6,"Pencová ",6,10,7,3,20,2,3,2,1,NA,NA,14,2,2,5,36,2
"Women","1415",2053,"Dresdner.SC.1",7,"Dijkema ",6,4,3,3,15,1,2,1,NA,NA,NA,3,NA,NA,2,67,NA
"Women","1415",2053,"Dresdner.SC.1",8,"Lippmann",NA,2,1,NA,1,NA,NA,1,1,NA,NA,5,1,NA,2,40,NA
"Women","1415",2053,"Dresdner.SC.1",9,"Schoot",NA,NA,NA,-3,NA,NA,NA,20,3,40,15,NA,NA,NA,NA,NA,NA
"Women","1415",2053,"Dresdner.SC.1",10,"Jackson ",5,9,3,3,14,2,2,1,1,NA,NA,12,NA,3,7,58,NA
"Women","1415",2053,"Dresdner.SC.1",12,"Langgemach",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1415",2053,"Dresdner.SC.1",13,"Izquierdo-Mocasqui ",5,20,9,8,12,1,1,29,2,55,34,38,3,6,17,45,2
"Women","1415",2053,"Dresdner.SC.1",14,"Stock",NA,NA,NA,-1,NA,NA,NA,3,1,33,NA,NA,NA,NA,NA,NA,NA
"Women","1415",2053,"Dresdner.SC.1",15,"Bartsch ",5,13,7,4,18,1,2,17,4,65,18,26,2,2,8,31,3
"Women","1415",2053,"Dresdner.SC.1",18,"Marcelle",NA,1,NA,NA,NA,NA,NA,2,NA,NA,NA,3,1,NA,1,33,NA
"Women","1415",2055,"VolleyStars.T.",3,"Mishonova",5,9,3,-2,17,1,1,16,6,NA,NA,24,2,2,7,29,1
"Women","1415",2055,"VolleyStars.T.",4,"Mertens",6,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1415",2055,"VolleyStars.T.",5,"Brinkmann",5,8,3,-3,13,3,NA,25,3,40,12,24,2,3,7,29,1
"Women","1415",2055,"VolleyStars.T.",6,"Zuleta Garcia",6,6,3,6,7,NA,NA,NA,NA,NA,NA,4,NA,NA,2,50,4
"Women","1415",2055,"VolleyStars.T.",7,"Jelinkova",5,1,1,NA,11,1,NA,NA,NA,NA,NA,2,NA,NA,1,50,NA
"Women","1415",2055,"VolleyStars.T.",8,"Gschwendtner",NA,NA,NA,-1,NA,NA,NA,7,1,29,29,NA,NA,NA,NA,NA,NA
"Women","1415",2055,"VolleyStars.T.",10,"Nemcova",6,4,1,-3,5,2,NA,NA,NA,NA,NA,10,1,4,2,20,2
"Women","1415",2055,"VolleyStars.T.",11,"Steger",6,22,6,9,15,2,1,32,6,25,12,34,3,2,17,50,4
"Women","1415",2055,"VolleyStars.T.",13,"Lauerova",NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1415",2055,"VolleyStars.T.",15,"Speer",6,5,3,1,11,1,NA,2,NA,50,50,13,2,1,3,23,2
"Women","1415",2056,"VT.Aurubis.H.",1,"Olgard",6,9,4,4,9,3,NA,NA,NA,NA,NA,16,1,1,5,31,4
"Women","1415",2056,"VT.Aurubis.H.",2,"Munoz",6,8,4,4,15,2,NA,NA,NA,NA,NA,24,NA,2,4,17,4
"Women","1415",2056,"VT.Aurubis.H.",3,"Charuk",6,8,3,5,14,1,1,NA,NA,NA,NA,11,NA,2,5,45,2
"Women","1415",2056,"VT.Aurubis.H.",4,"Hoja",NA,1,NA,-1,NA,NA,NA,5,2,20,20,1,NA,NA,1,100,NA
"Women","1415",2056,"VT.Aurubis.H.",7,"Braack",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1415",2056,"VT.Aurubis.H.",8,"Lundquist",6,3,3,3,13,NA,2,NA,NA,NA,NA,2,NA,NA,1,50,NA
"Women","1415",2056,"VT.Aurubis.H.",9,"Kettenbach",NA,NA,NA,-1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1415",2056,"VT.Aurubis.H.",10,"Shaw",5,12,6,5,13,2,1,21,2,57,10,28,1,2,11,39,NA
"Women","1415",2056,"VT.Aurubis.H.",11,"Koljonen",NA,NA,NA,NA,NA,NA,NA,21,NA,43,14,NA,NA,NA,NA,NA,NA
"Women","1415",2056,"VT.Aurubis.H.",12,"Sarac",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1415",2056,"VT.Aurubis.H.",13,"Mathias",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1415",2056,"VT.Aurubis.H.",14,"Cukseeva",5,7,1,-3,6,2,NA,23,3,39,9,28,2,3,7,25,NA
"Women","1415",2057,"Schweriner.SC",1,"Souza Ziegler",NA,NA,NA,-1,NA,NA,NA,NA,NA,NA,NA,3,1,NA,NA,NA,NA
"Women","1415",2057,"Schweriner.SC",3,"Belien",6,12,7,9,16,2,NA,NA,NA,NA,NA,14,NA,1,7,50,5
"Women","1415",2057,"Schweriner.SC",4,"Hroncekova",6,6,4,6,20,NA,2,1,NA,NA,NA,10,NA,NA,2,20,2
"Women","1415",2057,"Schweriner.SC",5,"Slöetjes",5,8,2,NA,6,NA,NA,NA,NA,NA,NA,26,5,3,7,27,1
"Women","1415",2057,"Schweriner.SC",6,"Geerties",5,9,4,2,11,2,NA,19,4,42,21,22,NA,1,9,41,NA
"Women","1415",2057,"Schweriner.SC",7,"Imoudu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1415",2057,"Schweriner.SC",8,"Poll",NA,1,1,1,5,NA,1,4,NA,25,NA,1,NA,NA,NA,NA,NA
"Women","1415",2057,"Schweriner.SC",10,"Nenova",6,7,6,4,18,3,2,NA,NA,NA,NA,4,NA,NA,2,50,3
"Women","1415",2057,"Schweriner.SC",11,"Aulenbrock",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1415",2057,"Schweriner.SC",12,"Brandt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1415",2057,"Schweriner.SC",13,"Völker",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1415",2057,"Schweriner.SC",14,"Weihenmaier",5,17,2,5,10,2,NA,21,4,43,10,36,3,3,16,44,1
"Women","1415",2057,"Schweriner.SC",17,"Hippe",5,5,4,-2,9,1,NA,NA,NA,NA,NA,12,2,4,4,33,1
"Women","1415",2057,"Schweriner.SC",18,"Golla",NA,NA,NA,-3,NA,NA,NA,27,3,52,30,NA,NA,NA,NA,NA,NA
"Women","1415",2058,"Allianz.MTV.S..1",1,"Wlk",NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1415",2058,"Allianz.MTV.S..1",2,"Hindriksen ",5,5,4,4,24,NA,3,NA,NA,NA,NA,3,NA,1,2,67,NA
"Women","1415",2058,"Allianz.MTV.S..1",3,"Tomazela Pissinato ",6,10,1,8,14,1,NA,NA,NA,NA,NA,14,1,NA,8,57,2
"Women","1415",2058,"Allianz.MTV.S..1",4,"Malevic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1415",2058,"Allianz.MTV.S..1",5,"Renkema ",6,22,10,10,12,1,NA,35,5,40,29,43,2,4,22,51,NA
"Women","1415",2058,"Allianz.MTV.S..1",7,"Sandor ",6,21,10,8,12,1,NA,46,8,46,35,40,3,1,17,42,4
"Women","1415",2058,"Allianz.MTV.S..1",8,"Harms ",6,16,9,10,12,2,2,NA,NA,NA,NA,20,3,1,11,55,3
"Women","1415",2058,"Allianz.MTV.S..1",10,"Meyers",NA,4,2,4,2,NA,NA,NA,NA,NA,NA,6,NA,NA,4,67,NA
"Women","1415",2058,"Allianz.MTV.S..1",11,"Miyashiro",NA,NA,NA,-2,NA,NA,NA,10,2,50,20,NA,NA,NA,NA,NA,NA
"Women","1415",2058,"Allianz.MTV.S..1",12,"Papafotiou",NA,2,2,2,13,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1415",2058,"Allianz.MTV.S..1",15,"Lindow ",6,9,5,5,16,2,NA,NA,NA,NA,NA,17,NA,2,8,47,1
"Women","1415",2058,"Allianz.MTV.S..1",16,"Jovy-Heuser",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1415",2059,"SC.Potsdam",1,"Carraro",5,1,1,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"Women","1415",2059,"SC.Potsdam",2,"Radzuweit",NA,2,NA,-1,6,3,NA,NA,NA,NA,NA,4,NA,NA,2,50,NA
"Women","1415",2059,"SC.Potsdam",3,"Rühl",NA,NA,NA,-3,NA,NA,NA,16,3,25,12,NA,NA,NA,NA,NA,NA
"Women","1415",2059,"SC.Potsdam",4,"Kvapilová",5,4,1,-2,8,1,NA,6,1,33,17,20,3,1,4,20,NA
"Women","1415",2059,"SC.Potsdam",5,"Klamke",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1415",2059,"SC.Potsdam",7,"Cutuk",6,9,4,7,12,1,NA,1,1,NA,NA,12,NA,NA,5,42,4
"Women","1415",2059,"SC.Potsdam",9,"Gründing",NA,1,1,1,5,NA,NA,1,NA,100,0,4,NA,NA,1,25,NA
"Women","1415",2059,"SC.Potsdam",10,"Engel",NA,NA,NA,-1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1415",2059,"SC.Potsdam",12,"Radosova",6,4,2,-4,8,1,NA,20,6,50,10,9,1,NA,3,33,1
"Women","1415",2059,"SC.Potsdam",16,"Sainz",NA,2,NA,-2,3,1,NA,7,2,43,29,3,NA,1,2,67,NA
"Women","1415",2059,"SC.Potsdam",17,"Montano",NA,3,1,-1,2,NA,NA,NA,NA,NA,NA,10,3,1,3,30,NA
"Women","1415",2059,"SC.Potsdam",18,"Rivero",5,15,4,1,11,2,NA,17,2,41,35,34,5,5,14,41,1
"Women","1415",2060,"USC.Münster.1",2,"Kemmsies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1415",2060,"USC.Münster.1",4,"von Piekartz ",6,8,6,4,22,4,2,NA,NA,NA,NA,7,NA,NA,5,71,1
"Women","1415",2060,"USC.Münster.1",6,"Fuchs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1415",2060,"USC.Münster.1",7,"Petrausch ",5,3,2,NA,13,NA,NA,14,NA,50,21,25,2,1,3,12,NA
"Women","1415",2060,"USC.Münster.1",9,"Ossowski",NA,2,2,-1,8,1,2,5,2,20,NA,NA,NA,NA,NA,NA,NA
"Women","1415",2060,"USC.Münster.1",10,"Benson ",6,21,6,16,16,NA,3,NA,NA,NA,NA,25,3,2,15,60,3
"Women","1415",2060,"USC.Münster.1",12,"Silge",NA,1,1,NA,1,1,NA,NA,NA,NA,NA,2,NA,NA,1,50,NA
"Women","1415",2060,"USC.Münster.1",14,"Dörendahl",NA,NA,NA,-1,NA,NA,NA,22,1,73,41,NA,NA,NA,NA,NA,NA
"Women","1415",2060,"USC.Münster.1",16,"Schaefer ",6,20,4,12,9,3,NA,NA,NA,NA,NA,39,4,1,18,46,2
"Women","1415",2060,"USC.Münster.1",17,"Bathen ",5,9,5,-4,16,2,2,41,6,56,27,20,4,1,7,35,NA
"Women","1415",2060,"USC.Münster.1",18,"Schwertmann ",6,10,5,6,13,3,1,NA,NA,NA,NA,16,1,NA,6,38,3
"Women","1415",2061,"VC.Wiesbaden.1",2,"Mach",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1415",2061,"VC.Wiesbaden.1",4,"Großer ",5,7,6,1,7,NA,2,20,2,70,55,18,2,2,5,28,NA
"Women","1415",2061,"VC.Wiesbaden.1",5,"Muijlwijk ",5,12,5,8,10,2,1,NA,NA,NA,NA,37,NA,2,10,27,1
"Women","1415",2061,"VC.Wiesbaden.1",6,"Schäperklaus",NA,6,3,2,23,3,2,NA,NA,NA,NA,7,1,NA,3,43,1
"Women","1415",2061,"VC.Wiesbaden.1",7,"Vilponen",5,8,2,-4,16,2,1,12,1,58,50,29,4,5,6,21,1
"Women","1415",2061,"VC.Wiesbaden.1",8,"Osterloh ",NA,4,2,1,3,1,NA,NA,NA,NA,NA,12,1,1,4,33,NA
"Women","1415",2061,"VC.Wiesbaden.1",10,"Alanko",5,1,1,1,14,NA,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA
"Women","1415",2061,"VC.Wiesbaden.1",11,"Sliwa",NA,NA,NA,-3,1,1,NA,23,2,39,30,NA,NA,NA,NA,NA,NA
"Women","1415",2061,"VC.Wiesbaden.1",13,"Mapeli Burchardt ",6,19,9,8,16,NA,NA,35,10,37,34,35,NA,1,16,46,3
"Women","1415",2061,"VC.Wiesbaden.1",14,"Halbichova ",5,1,1,-1,8,1,NA,1,NA,NA,NA,1,NA,1,NA,NA,1
"Women","1415",2061,"VC.Wiesbaden.1",15,"Pettke ",6,11,6,9,8,NA,NA,3,NA,67,33,18,1,1,8,44,3
"Women","1415",2061,"VC.Wiesbaden.1",17,"Steinemann",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Women","1415",2062,"Ladies.in.Black.A..1",1,"Crkonova ",6,7,5,-2,9,2,1,NA,NA,NA,NA,15,4,3,1,7,5
"Women","1415",2062,"Ladies.in.Black.A..1",2,"Burazer ",6,11,1,6,13,2,NA,NA,NA,NA,NA,28,1,2,11,39,NA
"Women","1415",2062,"Ladies.in.Black.A..1",5,"Svobodnikova ",NA,2,1,-3,9,2,NA,NA,NA,NA,NA,9,2,1,1,11,1
"Women","1415",2062,"Ladies.in.Black.A..1",8,"Grozer",NA,NA,NA,-3,1,NA,NA,4,3,25,25,NA,NA,NA,NA,NA,NA
